date,country,currency,mportret,mportretx
2021-09-30,JAPAN,JPY,0.0422383115,0.0323338853
2021-10-29,JAPAN,JPY,-0.01327753,-0.013337749
2021-11-30,JAPAN,JPY,-0.036448564,-0.036549703
2021-12-30,JAPAN,JPY,0.0303598223,0.0287976023
2022-01-31,JAPAN,JPY,-0.050702026,-0.050832523
2022-02-28,JAPAN,JPY,-0.005299245,-0.005779937
2022-03-31,JAPAN,JPY,0.0429493096,0.0312497601
2022-04-28,JAPAN,JPY,-0.02240085,-0.022460091
2022-05-31,JAPAN,JPY,0.0036338085,0.0034985175
2022-06-30,JAPAN,JPY,-0.01674661,-0.018272881
2022-07-29,JAPAN,JPY,0.0387187151,0.0385704688
2022-08-31,JAPAN,JPY,0.0120884062,0.0116427352
2022-09-30,JAPAN,JPY,-0.052905659,-0.061997787
2022-10-31,JAPAN,JPY,0.0496885863,0.0496223583
2022-11-30,JAPAN,JPY,0.0250331562,0.0249135504
2022-12-30,JAPAN,JPY,-0.045842309,-0.04759969
2023-01-31,JAPAN,JPY,0.0405639435,0.0404120101
2023-02-28,JAPAN,JPY,0.0096008024,0.0090826886
2023-03-31,JAPAN,JPY,0.0164927386,0.0046085849
2023-04-28,JAPAN,JPY,0.027465,0.0273976045
2023-05-31,JAPAN,JPY,0.0317933302,0.0316501097
2023-06-30,JAPAN,JPY,0.0753767404,0.073896852
2023-07-31,JAPAN,JPY,0.0146868288,0.014551573
2023-08-31,JAPAN,JPY,0.0046097632,0.0041840439
2023-09-29,JAPAN,JPY,0.0048015589,-0.003763109
2023-10-31,JAPAN,JPY,-0.029399368,-0.029467242
2023-11-30,JAPAN,JPY,0.054245957,0.0541306709
2023-12-29,JAPAN,JPY,-0.003045415,-0.004758363
2024-01-31,JAPAN,JPY,0.073322148,0.073194894
2024-02-29,JAPAN,JPY,0.0486628221,0.0482184848
2024-03-29,JAPAN,JPY,0.0428246803,0.032797475
2024-04-30,JAPAN,JPY,-0.014417634,-0.014466635
2024-05-31,JAPAN,JPY,0.0053178672,0.0051351964
2024-06-28,JAPAN,JPY,0.0150948067,0.013798241
2024-07-31,JAPAN,JPY,-0.00415042,-0.00427528
2024-08-30,JAPAN,JPY,-0.024404458,-0.024809316
2024-09-30,JAPAN,JPY,-0.01424464,-0.023069125
2024-10-31,JAPAN,JPY,0.0169747579,0.0168979621
2024-11-29,JAPAN,JPY,-0.007304051,-0.007407592
2024-12-30,JAPAN,JPY,0.0412787974,0.0396650338
