date,country,currency,mportret,mportretx
2013-03-28,FRANCE,EUR,0.0087491031,0.0076305545
2013-04-30,FRANCE,EUR,0.032838717,0.0272612786
2013-05-31,FRANCE,EUR,0.0401202176,0.0246151338
2013-06-28,FRANCE,EUR,-0.045123041,-0.050264033
2013-07-31,FRANCE,EUR,0.0697930296,0.0688190511
2013-08-30,FRANCE,EUR,-0.011574122,-0.013051426
2013-09-30,FRANCE,EUR,0.0580680252,0.056943341
2013-10-31,FRANCE,EUR,0.0353943017,0.0353696895
2013-11-29,FRANCE,EUR,0.003571772,0.0010551687
2013-12-31,FRANCE,EUR,0.0038837907,0.0013924179
2014-01-31,FRANCE,EUR,-0.019022165,-0.019379616
2014-02-28,FRANCE,EUR,0.0610245778,0.0608642762
2014-03-31,FRANCE,EUR,0.0049106124,0.0039593854
2014-04-30,FRANCE,EUR,0.0211401364,0.0164855843
2014-05-30,FRANCE,EUR,0.0232159315,0.0092913656
2014-06-30,FRANCE,EUR,-0.017537587,-0.022402705
2014-07-31,FRANCE,EUR,-0.033129038,-0.034212802
2014-08-29,FRANCE,EUR,0.0203163806,0.0202173414
2014-09-30,FRANCE,EUR,0.0000840429,-0.000977694
2014-10-31,FRANCE,EUR,-0.02926495,-0.030084325
2014-11-28,FRANCE,EUR,0.0439627742,0.0431597421
2014-12-31,FRANCE,EUR,-0.008756276,-0.018532609
2015-01-30,FRANCE,EUR,0.075100624,0.074599131
2015-02-27,FRANCE,EUR,0.0702424867,0.070200127
2015-03-31,FRANCE,EUR,0.0141338998,0.0129552348
2015-04-30,FRANCE,EUR,0.0106485607,0.0060949367
2015-05-29,FRANCE,EUR,0.0085134906,-0.003116138
2015-06-30,FRANCE,EUR,-0.041397825,-0.046533975
2015-07-31,FRANCE,EUR,0.0579901411,0.0572994802
2015-08-31,FRANCE,EUR,-0.077819506,-0.077908504
2015-09-30,FRANCE,EUR,-0.037350113,-0.038309761
2015-10-30,FRANCE,EUR,0.0857823296,0.0850004357
2015-11-30,FRANCE,EUR,0.0097610801,0.0086289158
2015-12-30,FRANCE,EUR,-0.041097236,-0.044676259
2016-01-29,FRANCE,EUR,-0.039607153,-0.039802424
2016-02-29,FRANCE,EUR,-0.015645602,-0.016797617
2016-03-31,FRANCE,EUR,0.0116618203,0.0103047169
2016-04-29,FRANCE,EUR,0.0147004024,0.009974062
2016-05-31,FRANCE,EUR,0.0288913889,0.013852441
2016-06-30,FRANCE,EUR,-0.051593239,-0.056914049
2016-07-29,FRANCE,EUR,0.0458784532,0.0450013897
2016-08-31,FRANCE,EUR,0.0034829621,0.0033959707
2016-09-30,FRANCE,EUR,0.003263488,0.0022701448
2016-10-31,FRANCE,EUR,0.0148180127,0.0134152298
2016-11-30,FRANCE,EUR,0.0076923555,0.0065382906
2016-12-30,FRANCE,EUR,0.061640158,0.0597572822
2017-01-31,FRANCE,EUR,-0.012041115,-0.012212098
2017-02-28,FRANCE,EUR,0.0164092615,0.016039615
2017-03-31,FRANCE,EUR,0.0559041869,0.0546210339
2017-04-28,FRANCE,EUR,0.0396537623,0.0361004316
2017-05-31,FRANCE,EUR,0.0330876263,0.0188526193
2017-06-30,FRANCE,EUR,-0.020155528,-0.024244227
2017-07-31,FRANCE,EUR,-0.007294038,-0.008060854
2017-08-31,FRANCE,EUR,0.0056730909,0.0055965561
2017-09-29,FRANCE,EUR,0.044237574,0.0433680628
2017-10-31,FRANCE,EUR,0.0276943206,0.0272194783
2017-11-30,FRANCE,EUR,-0.015544217,-0.016285537
2017-12-29,FRANCE,EUR,-0.003298416,-0.005089277
2018-01-31,FRANCE,EUR,0.0293329228,0.0291968336
2018-02-28,FRANCE,EUR,-0.029803044,-0.030132588
2018-03-29,FRANCE,EUR,-0.012922011,-0.014106815
2018-04-30,FRANCE,EUR,0.0642454393,0.0600659132
2018-05-31,FRANCE,EUR,0.0040705351,-0.012390465
2018-06-29,FRANCE,EUR,-0.023154796,-0.027264954
2018-07-31,FRANCE,EUR,0.0245285198,0.0240517585
2018-08-31,FRANCE,EUR,-0.005709032,-0.00573714
2018-09-28,FRANCE,EUR,0.0097787502,0.0089074836
2018-10-31,FRANCE,EUR,-0.07083111,-0.071275669
2018-11-30,FRANCE,EUR,-0.019239061,-0.019806166
2018-12-31,FRANCE,EUR,-0.016956415,-0.019120178
2019-01-31,FRANCE,EUR,0.0531550905,0.0526610363
2019-02-27,FRANCE,EUR,0.0366911192,0.0366599505
2019-03-29,FRANCE,EUR,0.0095297975,0.0079553162
2019-04-30,FRANCE,EUR,0.0484919428,0.043506372
2019-05-31,FRANCE,EUR,-0.046496196,-0.062064769
2019-06-28,FRANCE,EUR,0.0553629971,0.0514127304
2019-07-31,FRANCE,EUR,-0.001773657,-0.003660049
