date,country,currency,mportret,mportretx
2015-01-30,GERMANY,EUR,0.084088236,0.0819093797
2015-02-27,GERMANY,EUR,0.0639673196,0.0634309135
2015-03-31,GERMANY,EUR,0.0428052802,0.0426704215
2015-04-30,GERMANY,EUR,-0.033082828,-0.036615071
2015-05-29,GERMANY,EUR,0.0017524317,-0.013917656
2015-06-30,GERMANY,EUR,-0.035879942,-0.036913214
2015-07-31,GERMANY,EUR,0.0338189469,0.0335708594
2015-08-31,GERMANY,EUR,-0.076055787,-0.076483691
2015-09-30,GERMANY,EUR,-0.046511213,-0.046629468
2015-10-30,GERMANY,EUR,0.1070549616,0.1068256788
2015-11-30,GERMANY,EUR,0.0374486836,0.0374434548
2015-12-30,GERMANY,EUR,-0.041589716,-0.04164918
2016-01-29,GERMANY,EUR,-0.076690372,-0.078700569
2016-02-29,GERMANY,EUR,-0.024340137,-0.025170345
2016-03-31,GERMANY,EUR,0.0439047695,0.0438283277
2016-04-29,GERMANY,EUR,0.0033573117,-0.001234336
2016-05-31,GERMANY,EUR,0.0232202048,0.0068515591
2016-06-30,GERMANY,EUR,-0.05302308,-0.055151167
2016-07-29,GERMANY,EUR,0.0628813798,0.0621733331
2016-08-31,GERMANY,EUR,0.0176563945,0.017491176
2016-09-30,GERMANY,EUR,-0.000194065,-0.001661367
2016-10-31,GERMANY,EUR,0.0043133192,0.0040877294
2016-11-30,GERMANY,EUR,-0.007398171,-0.007426236
2016-12-30,GERMANY,EUR,0.0691789496,0.0691581978
2017-01-31,GERMANY,EUR,0.0107209771,0.0106274103
2017-02-28,GERMANY,EUR,0.0248959929,0.0222636631
2017-03-31,GERMANY,EUR,0.0347520183,0.0325681394
2017-04-28,GERMANY,EUR,0.0146778201,0.0131499254
2017-05-31,GERMANY,EUR,0.0216197309,0.0080550004
2017-06-30,GERMANY,EUR,-0.022858554,-0.025479777
2017-07-31,GERMANY,EUR,-0.003611465,-0.007437645
2017-08-31,GERMANY,EUR,-0.000563863,-0.000720812
2017-09-29,GERMANY,EUR,0.058303224,0.0581979616
2017-10-30,GERMANY,EUR,0.0284630396,0.0284630396
2017-11-30,GERMANY,EUR,-0.011314099,-0.01148694
2017-12-29,GERMANY,EUR,-0.000466144,-0.000481986
2018-01-31,GERMANY,EUR,0.0209662768,0.0209213139
