date,australia_hedged_return_usd,france_hedged_return_usd,germany_hedged_return_usd,japan_hedged_return_usd,switzerland_hedged_return_usd,uk_hedged_return_usd
2020-07-01,0.025109225216408196,0.048631503823217015,0.04475677712564161,0.002105177913978438,0.028711527762271517,0.013780441297021637
2020-08-01,0.011070022502940535,-0.017713170307875243,0.0031733561851609547,-0.03528811799999994,0.013147924766262822,-0.03522241332343895
2020-09-01,0.03907058612011675,0.040242371342822325,0.05529849507395232,0.08156002187234065,0.032711706934420916,0.02287509449340321
2020-10-01,-0.03237985283042608,-0.012839582658695493,-0.0030254281422762916,0.01830425939999993,0.012240464435831443,-0.012997993831775415
2020-11-01,0.022280559072742796,-0.02684151752331429,-0.07390806494955499,-0.02555474627368394,-0.045084620473009186,-0.035108114885978245
2020-12-01,0.10506589866833568,0.18939603443731245,0.14423727023031097,0.1070658296,0.10139903311637054,0.12641381165917592
2021-01-01,0.01962442811476347,0.02330772653818977,0.04780968909576687,0.03269228769999999,0.03195129688873806,0.03940924883854418
2021-02-01,0.007842056208232128,-0.01996433006175049,0.006936142508145914,0.004898871177083613,-0.0003485879858154267,-0.005350375494465339
2021-03-01,0.014566401157745608,0.057204718032065546,0.02729630770792155,0.030060295440000193,0.00784151830205615,0.017366332447660268
2021-04-01,0.021711530561050574,0.06766659892802235,0.07950392900023716,0.05513429199999993,0.07741865137450471,0.04872873477375013
2021-05-01,0.0380573206523311,0.05720747501546185,0.021253644318696353,-0.02543328699999976,0.025183392064196307,0.04387707003417853
2021-06-01,0.022817373449516787,0.04123908403445671,0.031424366920806204,0.012927296111956215,0.041030295728713896,0.013286276715244292
2021-07-01,0.024525620859230643,0.02032714357376039,0.02179762534597149,0.016591050799999844,0.04531066100919309,-0.0005074698689481322
2021-08-01,0.009896197945692282,0.021387712362900154,0.013062523629180655,-0.021406299000000066,0.028837720385849835,0.008264156271480201
2021-09-01,0.02804913533997805,0.010361515773012867,0.029494178801609965,0.033136224799999836,0.03101645084574777,0.022235589091628327
2021-10-01,-0.012505808440371987,-0.02065935874821334,-0.028048251123903946,0.04254210342857129,-0.04700111596438141,-0.015521164072604007
2021-11-01,0.0043302684453455816,0.06459850186128407,0.025208170467697875,-0.011457529999999857,0.044030148710829733,0.011151796038792936
2021-12-01,-0.003915508937320195,0.004350523568452584,-0.022399533427693116,-0.03432856399999989,-0.0016010254627702256,-0.01747506969924983
2022-01-01,0.02889822604416474,0.052727907988232584,0.04604299404189169,0.03219925613749991,0.06895667086214913,0.042305630974855235
2022-02-01,-0.06224936092186624,-0.02995992457089839,-0.027189370629217592,-0.04801202599999993,-0.04986929137063195,-0.008822787639985185
2022-03-01,0.019636884914074428,-0.03803392623266284,-0.04771154624429384,-0.0008434089655170729,-0.0074946589092923024,-0.012811321132053029
2022-04-01,0.07628646799929469,0.016965314124867875,0.0006439449590905783,0.04815363640952386,0.03295734347213345,0.012183786999590192
2022-05-01,0.002310823793590523,-0.003977658389696742,-0.005400332833462244,-0.012533497468354277,0.019601885877905803,-0.0015434963699373153
2022-06-01,-0.031977130709416296,0.012472596727272843,0.035177062327272746,0.017265200480769342,-0.01631527387284292,0.0034685986956101604
2022-07-01,-0.0886233399322421,-0.04550664695042027,-0.09385314100701156,0.0023512995999998496,-0.05421834167059843,-0.04923577374448054
2022-08-01,0.07021916974941628,0.12875824685707765,0.07854854860139314,0.06456335503287658,0.0760530499235545,0.047239615977734115
2022-09-01,0.019319722786051166,-0.022698468967887964,-0.030735610632218066,0.03922416802702713,-0.0028826328660602127,-0.0146045988750729
2022-10-01,-0.0535775981112276,-0.03957129668066571,-0.06076769257540271,-0.01913864017142851,-0.03911718128927376,-0.05876615454275622
2022-11-01,0.06317901435315511,0.09519201010816353,0.10385773736832803,0.08981472119117657,0.07815728667173433,0.03484487716621065
2022-12-01,0.0797035544261373,0.11231190705709895,0.11559849221094537,0.07123276512571408,0.08480592541041335,0.07999540696034788
2023-01-01,-0.021909108040901137,-0.014366784802815613,-0.011813607574603115,-0.0024446999054054475,0.006570257384120155,-0.007831846775862232
2023-02-01,0.07511078426467316,0.12100979063573938,0.11771111249054139,0.0856687761363635,0.09499109499861097,0.04895203650934046
2023-03-01,-0.009988836911649271,0.036737335814539473,0.035686943914679574,0.05699080240000004,0.022480404791223093,0.025217729263058555
2023-04-01,0.008707941210305591,0.03336406417351927,0.033612311973276465,0.06567273859999989,0.06152755395485184,-0.025634566335640187
2023-05-01,0.030885790087305548,0.051355667686444104,0.034069352941178604,0.07704233333333343,0.06703185191572328,0.036062275243901674
2023-06-01,-0.017089695011591077,-0.021932645634929727,-0.003766443555238825,0.08260707457808217,0.01420813063644541,-0.043872836519945446
2023-07-01,0.02850791389718439,0.05603475433288119,0.044502124396866384,0.12760674039999978,0.04225519186150607,0.005186434968867934
2023-08-01,0.039763566120024046,0.024928804619353453,0.03891153410566405,0.06780227024225356,0.0395754116456733,0.024736549427410236
2023-09-01,0.006534780218933084,-0.013030862263611255,-0.015828298657378358,0.05897252025507246,0.013496318048863871,-0.020661698980088038
2023-10-01,-0.011282241530116602,-0.022989046036111245,-0.018693626105920146,0.05939447715147049,0.022866547537963376,0.022386648831273805
2023-11-01,-0.02768765237876151,-0.023407903026106673,-0.03240997665317717,0.02532063200000009,-0.016102080181694962,-0.043307436035893196
2023-12-01,0.058949661823540084,0.07268155809541646,0.09420627287216106,0.10971807511940304,0.0814545101280126,0.02864944962424218
2024-01-01,0.08142407428220497,0.0502374519024564,0.041066576321743195,0.04968625768115953,0.057987079204704764,0.04501138844087886
2024-02-01,0.021738431735714058,0.03181531615674417,0.01738587985367077,0.1245975575882349,0.04791255686224261,-0.010936587782851736
2024-03-01,0.020361786511591245,0.048604184197821955,0.04449312491875226,0.10059282209999981,0.05135568121092875,0.005169413856088401
2024-04-01,0.03849889393952431,0.03787405415649161,0.05253108470813861,0.0933888689477613,0.07024715739470412,0.04784576113121196
2024-05-01,-0.020352938879668155,-0.004726249803329752,-0.007594150665881051,0.0380309449846153,0.019000519984713474,0.027852464689685788
2024-06-01,0.01873570913114965,0.0305355063301702,0.0450709497779961,0.057264931774999944,0.09269398688571409,0.028056099185881304
2024-07-01,0.017781990601535645,-0.04701614790560252,0.004345207369227981,0.06640480669999997,0.03208346815740089,-0.016229209541522554
2024-08-01,0.04657798932573054,0.01836158413362101,0.01946291005138651,0.04682843555555549,0.05177800588378416,0.03553149952762235
2024-09-01,0.011823996956443036,0.03335979085460457,0.03316691397155576,0.02345276382352904,0.04517048894117878,0.0096642726267748
2024-10-01,0.03813766379025128,0.02348441000656778,0.04074438370627058,0.032515558857142864,0.02723582902115498,-0.016081637107194183
2024-11-01,-0.008346104109850788,-0.03473414220791346,-0.004722694947610552,0.06018446661940309,0.0068462835594204074,-0.01689324965253395
2024-12-01,0.03671575878651957,-0.005092788358409636,0.035197090774327464,0.03437594900000004,0.03736298756924721,0.024759245779431636
